time,cityname,aqi,co,no2,so2,o3_8h,pm2_5,pm10,quality,primary_pollutant,temp_avg,temp_high,temp_low,humi,windangle,windlevel,rain,rankflag_169,rankflag_338,rankflag_2_26,rankflag,longitude,latitude
2021-01-21,中山,133.0,1.0,106.0,7.0,98.0,101.0,132.0,轻度污染,PM2.5,19.462,23.0,16.0,71.615,242.0,1.269,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-22,中山,65.0,0.9,52.0,4.0,46.0,35.0,52.0,良,NO2,18.885,22.0,16.0,85.615,268.0,1.154,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-23,中山,64.0,1.0,51.0,4.0,92.0,42.0,68.0,良,NO2,18.692,24.0,16.0,77.5,163.0,1.269,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-24,中山,57.0,0.8,36.0,3.0,107.0,39.0,63.0,良,PM10,17.769,23.0,14.0,78.346,114.0,1.615,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-25,中山,85.0,0.8,33.0,3.0,141.0,30.0,56.0,良,O3,19.654,25.0,16.0,73.846,118.0,1.462,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-26,中山,123.0,0.9,43.0,4.0,185.0,47.0,74.0,轻度污染,O3,19.654,24.0,16.0,73.846,197.0,1.231,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-27,中山,75.0,0.8,36.0,4.0,129.0,34.0,59.0,良,O3,19.077,24.0,16.0,68.423,84.0,1.462,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-28,中山,55.0,1.0,34.0,4.0,99.0,39.0,60.0,良,PM10,17.346,21.0,15.0,71.0,141.0,1.654,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-29,中山,70.0,0.8,29.0,4.0,124.0,16.0,39.0,良,O3,15.692,21.0,12.0,56.231,78.0,1.769,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-30,中山,66.0,0.6,29.0,3.0,119.0,34.0,70.0,良,O3,16.808,22.0,12.0,68.346,99.0,1.385,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-31,中山,59.0,0.6,24.0,3.0,110.0,16.0,40.0,良,O3,19.154,25.0,16.0,57.962,119.0,1.654,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-01,中山,50.0,0.6,24.0,2.0,100.0,18.0,34.0,优,,19.385,26.0,14.0,73.192,127.0,1.269,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-02,中山,133.0,0.6,28.0,4.0,196.0,28.0,46.0,轻度污染,O3,20.538,28.0,16.0,71.5,137.0,1.731,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-03,中山,76.0,0.6,19.0,3.0,131.0,21.0,44.0,良,O3,19.269,24.0,16.0,64.077,128.0,1.769,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-04,中山,96.0,0.6,24.0,4.0,155.0,24.0,51.0,良,O3,18.625,25.0,14.0,68.833,112.0,1.417,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-05,中山,66.0,0.5,20.0,3.0,119.0,20.0,38.0,良,O3,19.615,26.0,15.0,68.077,113.0,1.5,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-06,中山,90.0,0.6,24.0,3.0,148.0,23.0,38.0,良,O3,19.923,27.0,14.0,62.654,140.0,1.231,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-07,中山,73.0,0.6,23.0,3.0,127.0,20.0,32.0,良,O3,20.423,27.0,14.0,58.538,119.0,1.423,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-08,中山,76.0,0.6,20.0,3.0,131.0,26.0,38.0,良,O3,20.769,26.0,17.0,64.615,103.0,1.808,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-09,中山,50.0,0.6,18.0,3.0,100.0,24.0,44.0,优,,19.346,20.0,18.0,70.308,97.0,2.038,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-10,中山,31.0,0.7,13.0,2.0,61.0,6.0,10.0,优,,15.308,18.0,14.0,90.385,228.0,2.115,54.0,1,1,,1,113.4220600000,22.5451780000
2021-02-11,中山,33.0,0.8,12.0,3.0,65.0,10.0,18.0,优,,16.038,19.0,14.0,80.462,145.0,1.462,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-12,中山,45.0,0.6,12.0,5.0,90.0,31.0,42.0,优,,16.423,22.0,12.0,73.192,157.0,1.192,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-13,中山,47.0,0.6,14.0,4.0,94.0,31.0,38.0,优,,17.5,23.0,13.0,72.923,130.0,1.154,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-14,中山,54.0,0.6,12.0,4.0,104.0,25.0,30.0,良,O3,18.654,25.0,14.0,74.077,184.0,1.308,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-15,中山,60.0,0.6,12.0,4.0,111.0,23.0,31.0,良,O3,19.923,27.0,15.0,67.769,118.0,1.538,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-16,中山,50.0,0.6,14.0,3.0,100.0,24.0,35.0,优,,20.115,25.0,16.0,75.269,123.0,1.346,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-17,中山,56.0,0.6,12.0,4.0,107.0,17.0,28.0,良,O3,19.885,23.0,17.0,63.308,101.0,1.769,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-18,中山,65.0,0.5,14.0,4.0,118.0,17.0,34.0,良,O3,18.115,23.0,14.0,51.038,99.0,1.462,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-19,中山,89.0,0.5,18.0,4.0,146.0,32.0,51.0,良,O3,17.769,23.0,13.0,65.615,121.0,1.308,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-20,中山,86.0,0.6,18.0,6.0,143.0,30.0,46.0,良,O3,18.538,25.0,13.0,69.0,171.0,1.538,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-21,中山,80.0,0.6,14.0,4.0,136.0,24.0,36.0,良,O3,19.84,26.0,15.0,71.16,155.0,1.4,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-22,中山,80.0,0.6,16.0,4.0,135.0,24.0,36.0,良,O3,20.615,27.0,15.0,72.0,144.0,1.231,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-23,中山,107.0,0.6,20.0,5.0,167.0,26.0,39.0,轻度污染,O3,21.615,28.0,17.0,68.346,137.0,1.538,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-24,中山,52.0,0.5,14.0,4.0,102.0,17.0,34.0,良,O3,20.923,25.0,19.0,74.5,120.0,1.731,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-25,中山,35.0,0.5,16.0,4.0,70.0,14.0,24.0,优,,21.115,24.0,19.0,82.115,131.0,1.692,5.0,1,1,,1,113.4220600000,22.5451780000
2021-02-26,中山,48.0,0.7,38.0,4.0,28.0,23.0,32.0,优,,19.923,23.0,16.0,89.038,176.0,1.269,6.0,1,1,,1,113.4220600000,22.5451780000
2021-02-27,中山,39.0,0.8,31.0,5.0,14.0,13.0,33.0,优,,16.346,17.0,16.0,80.846,156.0,1.923,0.0,1,1,,1,113.4220600000,22.5451780000
2021-02-28,中山,43.0,0.7,25.0,4.0,86.0,16.0,31.0,优,,19.48,24.0,16.0,79.36,134.0,1.4,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-01,中山,45.0,0.7,36.0,4.0,52.0,24.0,45.0,优,,21.654,26.0,19.0,84.115,160.0,1.308,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-02,中山,38.0,0.9,30.0,5.0,73.0,8.0,26.0,优,,18.769,22.0,16.0,64.308,236.0,1.962,2.0,1,1,,1,113.4220600000,22.5451780000
2021-03-03,中山,43.0,0.7,34.0,4.0,58.0,21.0,40.0,优,,18.154,20.0,16.0,79.423,97.0,1.269,1.0,1,1,,1,113.4220600000,22.5451780000
2021-03-04,中山,75.0,1.2,60.0,5.0,10.0,48.0,81.0,良,NO2,17.077,19.0,16.0,87.731,187.0,1.231,2.0,1,1,,1,113.4220600000,22.5451780000
2021-03-05,中山,64.0,1.0,40.0,4.0,47.0,39.0,77.0,良,PM10,20.077,23.0,17.0,92.231,156.0,1.5,1.0,1,1,,1,113.4220600000,22.5451780000
2021-03-06,中山,33.0,0.6,26.0,3.0,44.0,17.0,31.0,优,,21.615,24.0,20.0,91.692,135.0,1.462,13.0,1,1,,1,113.4220600000,22.5451780000
2021-03-07,中山,50.0,1.0,40.0,4.0,32.0,20.0,37.0,优,,19.792,21.0,18.0,84.917,191.0,1.417,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-08,中山,40.0,0.7,32.0,4.0,67.0,14.0,32.0,优,,20.125,22.0,19.0,80.292,94.0,1.667,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-09,中山,62.0,0.6,29.0,4.0,114.0,22.0,44.0,良,O3,20.417,25.0,17.0,78.583,98.0,1.375,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-10,中山,48.0,0.6,26.0,4.0,96.0,19.0,40.0,优,,20.375,24.0,18.0,78.0,115.0,1.792,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-11,中山,46.0,0.6,22.0,4.0,92.0,16.0,33.0,优,,22.042,26.0,19.0,76.208,124.0,1.542,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-12,中山,152.0,0.7,35.0,4.0,217.0,40.0,63.0,中度污染,O3,22.875,28.0,18.0,78.292,164.0,1.25,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-13,中山,48.0,0.7,29.0,4.0,93.0,22.0,48.0,优,,22.5,25.0,20.0,77.667,129.0,1.458,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-14,中山,86.0,0.7,20.0,4.0,143.0,24.0,44.0,良,O3,21.917,26.0,18.0,78.667,141.0,1.458,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-15,中山,59.0,0.6,20.0,4.0,110.0,18.0,39.0,良,O3,22.783,28.0,19.0,74.957,110.0,1.696,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-16,中山,45.0,0.6,22.0,4.0,90.0,21.0,43.0,优,,23.208,28.0,19.0,77.5,156.0,1.417,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-17,中山,43.0,0.6,21.0,3.0,85.0,18.0,38.0,优,,24.083,29.0,20.0,77.458,150.0,1.5,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-18,中山,34.0,0.5,16.0,2.0,67.0,16.0,31.0,优,,24.458,29.0,22.0,81.75,122.0,1.958,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-19,中山,35.0,0.5,20.0,3.0,69.0,12.0,29.0,优,,25.125,30.0,23.0,76.667,144.0,2.167,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-20,中山,41.0,0.5,18.0,4.0,81.0,14.0,31.0,优,,24.875,30.0,21.0,77.5,168.0,1.542,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-21,中山,42.0,0.8,30.0,4.0,46.0,14.0,42.0,优,,18.875,23.0,16.0,72.333,164.0,2.917,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-22,中山,61.0,0.7,30.0,6.0,78.0,18.0,71.0,良,PM10,16.625,19.0,15.0,58.042,130.0,2.625,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-23,中山,85.0,0.7,52.0,7.0,56.0,41.0,120.0,良,PM10,17.917,20.0,16.0,53.25,88.0,1.75,0.2,1,1,,1,113.4220600000,22.5451780000
2021-03-24,中山,79.0,0.8,56.0,7.0,106.0,58.0,100.0,良,PM2.5,19.625,23.0,17.0,65.125,167.0,1.583,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-25,中山,87.0,0.8,55.0,6.0,144.0,45.0,88.0,良,O3,22.435,27.0,19.0,67.0,122.0,2.043,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-26,中山,55.0,0.5,17.0,4.0,105.0,17.0,42.0,良,臭氧8小时,22.565,27.0,20.0,69.957,126.0,2.348,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-27,中山,42.0,0.6,19.0,3.0,84.0,21.0,38.0,优,,23.917,28.0,21.0,78.625,169.0,1.625,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-28,中山,38.0,0.6,18.0,5.0,74.0,18.0,38.0,优,,25.25,29.0,22.0,79.125,167.0,1.458,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-29,中山,24.0,0.5,11.0,4.0,45.0,10.0,24.0,优,,26.042,31.0,23.0,78.917,208.0,2.25,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-30,中山,32.0,0.5,8.0,4.0,64.0,10.0,25.0,优,,27.167,31.0,25.0,73.208,190.0,2.458,0.0,1,1,,1,113.4220600000,22.5451780000
2021-03-31,中山,26.0,0.4,8.0,3.0,51.0,7.0,21.0,优,,26.625,30.0,25.0,74.792,179.0,2.125,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-01,中山,25.0,0.4,7.0,3.0,49.0,10.0,20.0,优,,26.917,31.0,25.0,75.0,166.0,2.5,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-02,中山,30.0,0.5,10.0,4.0,60.0,12.0,23.0,优,,26.667,31.0,23.0,77.333,155.0,1.917,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-03,中山,37.0,0.5,14.0,4.0,74.0,13.0,26.0,优,,26.875,32.0,23.0,75.625,189.0,1.583,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-04,中山,51.0,0.9,29.0,7.0,52.0,27.0,52.0,良,PM10,25.208,26.0,23.0,71.292,251.0,1.917,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-05,中山,48.0,0.8,33.0,5.0,68.0,27.0,48.0,优,,22.417,24.0,21.0,76.042,142.0,1.583,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-06,中山,101.0,0.8,28.0,5.0,161.0,33.0,62.0,轻度污染,O3,24.208,28.0,20.0,76.625,134.0,1.375,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-07,中山,70.0,0.6,14.0,4.0,124.0,17.0,38.0,良,O3,24.042,28.0,22.0,75.542,135.0,2.208,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-08,中山,41.0,0.6,30.0,4.0,82.0,18.0,38.0,优,,22.417,25.0,20.0,82.083,108.0,1.792,1.9,1,1,,1,113.4220600000,22.5451780000
2021-04-09,中山,43.0,0.8,34.0,4.0,50.0,20.0,36.0,优,,19.25,21.0,18.0,87.083,86.0,1.917,12.3,1,1,,1,113.4220600000,22.5451780000
2021-04-10,中山,82.0,0.6,22.0,5.0,138.0,19.0,43.0,良,O3,22.667,27.0,20.0,69.583,116.0,2.0,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-11,中山,74.0,0.5,17.0,4.0,128.0,14.0,35.0,良,O3,23.875,28.0,20.0,69.167,123.0,2.083,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-11,中山,74.0,0.5,17.0,4.0,128.0,14.0,35.0,良,O3,23.875,28.0,20.0,69.167,123.0,2.083,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-12,中山,42.0,0.5,19.0,4.0,84.0,16.0,32.0,优,,24.583,30.0,20.0,76.583,149.0,1.417,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-13,中山,60.0,0.5,14.0,4.0,112.0,14.0,30.0,良,O3,25.667,30.0,21.0,76.458,160.0,1.75,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-14,中山,44.0,0.5,10.0,4.0,88.0,11.0,26.0,优,,25.542,30.0,22.0,77.875,133.0,2.042,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-15,中山,38.0,0.6,17.0,3.0,76.0,12.0,25.0,优,,23.458,25.0,22.0,85.458,108.0,2.208,0.4,1,1,,1,113.4220600000,22.5451780000
2021-04-16,中山,40.0,0.6,20.0,3.0,80.0,15.0,28.0,优,,23.917,26.0,23.0,85.292,101.0,1.833,0.1,1,1,,1,113.4220600000,22.5451780000
2021-04-17,中山,57.0,1.0,45.0,4.0,17.0,21.0,40.0,良,NO2,22.958,24.0,22.0,89.833,160.0,1.375,8.3,1,1,,1,113.4220600000,22.5451780000
2021-04-18,中山,95.0,0.6,24.0,4.0,153.0,24.0,91.0,良,O3,23.667,28.0,22.0,68.25,112.0,2.0,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-19,中山,80.0,0.5,21.0,4.0,136.0,26.0,92.0,良,O3,22.708,25.0,21.0,65.333,107.0,2.25,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-20,中山,63.0,0.5,22.0,5.0,115.0,21.0,55.0,良,O3,23.25,26.0,21.0,68.375,102.0,2.292,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-21,中山,82.0,0.5,17.0,5.0,138.0,25.0,57.0,良,O3,24.667,29.0,21.0,73.125,160.0,1.75,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-22,中山,85.0,0.6,16.0,6.0,142.0,25.0,56.0,良,O3,25.25,30.0,20.0,73.375,175.0,1.5,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-23,中山,110.0,0.6,18.0,6.0,171.0,29.0,56.0,轻度污染,O3,27.375,33.0,22.0,72.5,202.0,1.75,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-24,中山,50.0,0.4,10.0,4.0,100.0,14.0,29.0,优,,26.792,31.0,24.0,75.125,149.0,2.417,0.0,1,1,,1,113.4220600000,22.5451780000
2021-04-25,中山,44.0,0.6,11.0,4.0,88.0,16.0,32.0,优,,25.917,29.0,23.0,80.667,132.0,1.958,1.0,1,1,,1,113.4220600000,22.5451780000
2021-04-26,中山,32.0,0.5,20.0,4.0,64.0,11.0,26.0,优,,23.333,25.0,22.0,82.042,98.0,2.083,0.9,1,1,,1,113.4220600000,22.5451780000
2021-04-27,中山,43.0,0.6,34.0,4.0,41.0,16.0,26.0,优,,22.667,24.0,21.0,93.917,134.0,1.208,7.2,1,1,,1,113.4220600000,22.5451780000
2021-04-28,中山,53.0,0.9,42.0,4.0,22.0,16.0,28.0,良,NO2,23.0,25.0,21.0,93.667,181.0,1.375,9.6,1,1,,1,113.4220600000,22.5451780000
2021-04-29,中山,77.0,0.9,39.0,5.0,132.0,20.0,45.0,良,O3,23.167,28.0,20.0,71.125,222.0,1.833,0.2,1,1,,1,113.4220600000,22.5451780000
2021-04-30,中山,160.0,1.0,32.0,6.0,225.0,34.0,64.0,中度污染,O3,24.583,30.0,19.0,71.292,165.0,1.375,0.0,1,1,,1,113.4220600000,22.5451780000
2021-05-01,中山,106.0,0.8,16.0,6.0,166.0,27.0,40.0,轻度污染,O3,26.375,31.0,22.0,76.042,166.0,1.458,0.0,1,1,,1,113.4220600000,22.5451780000
2021-05-02,中山,58.0,0.8,13.0,5.0,109.0,20.0,29.0,良,O3,26.25,31.0,23.0,84.625,128.0,1.625,12.7,1,1,,1,113.4220600000,22.5451780000
2021-05-03,中山,35.0,0.6,16.0,4.0,70.0,11.0,27.0,优,,23.792,27.0,21.0,88.917,108.0,2.25,5.3,1,1,,1,113.4220600000,22.5451780000
2021-05-04,中山,36.0,0.6,11.0,4.0,71.0,10.0,24.0,优,,26.833,32.0,23.0,82.917,162.0,1.958,12.9,1,1,,1,113.4220600000,22.5451780000
2021-05-05,中山,109.0,0.8,29.0,5.0,169.0,22.0,41.0,轻度污染,O3,26.25,30.0,23.0,79.542,152.0,1.5,1.2,1,1,,1,113.4220600000,22.5451780000
2021-05-06,中山,62.0,0.6,14.0,4.0,114.0,18.0,46.0,良,O3,26.0,30.0,24.0,79.417,145.0,2.042,0.0,1,1,,1,113.4220600000,22.5451780000
2021-05-07,中山,70.0,0.6,15.0,5.0,124.0,20.0,43.0,良,O3,27.042,32.0,23.0,78.667,178.0,1.583,0.0,1,1,,1,113.4220600000,22.5451780000
2021-01-01,云浮,42.0,0.5,33.0,17.0,63.0,22.0,42.0,优,,8.423,15.0,3.0,50.615,93.0,1.269,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-02,云浮,57.0,0.6,44.0,25.0,63.0,31.0,63.0,良,PM10,10.0,18.0,4.0,52.5,124.0,1.154,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-03,云浮,78.0,0.6,62.0,47.0,54.0,35.0,79.0,良,NO2,12.154,19.0,5.0,49.615,175.0,1.231,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-04,云浮,59.0,0.6,47.0,26.0,78.0,37.0,64.0,良,NO2,15.923,20.0,13.0,49.0,108.0,1.115,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-05,云浮,68.0,0.7,54.0,33.0,82.0,42.0,74.0,良,NO2,16.808,21.0,14.0,51.038,149.0,1.115,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-06,云浮,73.0,0.9,24.0,16.0,93.0,53.0,67.0,良,PM2.5,15.154,18.0,13.0,47.769,70.0,1.346,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-07,云浮,85.0,1.2,20.0,9.0,72.0,63.0,66.0,良,PM2.5,10.808,14.0,6.0,57.692,54.0,2.038,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-08,云浮,26.0,0.8,14.0,7.0,45.0,14.0,26.0,优,,5.192,6.0,4.0,65.385,88.0,2.038,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-09,云浮,40.0,0.7,16.0,10.0,50.0,20.0,40.0,优,,7.0,9.0,5.0,39.346,58.0,1.654,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-10,云浮,46.0,0.7,24.0,16.0,48.0,27.0,46.0,优,,9.0,11.0,8.0,41.577,97.0,1.385,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-11,云浮,46.0,0.8,27.0,14.0,40.0,32.0,44.0,优,,6.192,9.0,4.0,58.808,146.0,1.654,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-12,云浮,56.0,0.6,34.0,22.0,82.0,34.0,62.0,良,PM10,7.654,15.0,1.0,53.423,194.0,1.308,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-13,云浮,74.0,0.6,59.0,44.0,49.0,43.0,86.0,良,NO2,9.885,20.0,2.0,52.731,138.0,1.0,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-14,云浮,90.0,0.8,72.0,64.0,88.0,52.0,98.0,良,NO2,12.538,22.0,6.0,50.538,138.0,1.038,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-15,云浮,104.0,0.9,88.0,44.0,164.0,67.0,124.0,轻度污染,O3,14.192,24.0,7.0,55.923,155.0,1.038,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-16,云浮,138.0,0.9,88.0,45.0,201.0,81.0,121.0,轻度污染,O3,15.385,23.0,10.0,62.731,152.0,1.077,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-17,云浮,84.0,0.8,42.0,16.0,100.0,62.0,115.0,良,PM2.5,13.423,17.0,9.0,49.731,139.0,1.577,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-18,云浮,73.0,0.6,45.0,19.0,91.0,45.0,96.0,良,PM10,11.154,17.0,6.0,50.192,108.0,1.115,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-19,云浮,80.0,0.8,61.0,20.0,126.0,59.0,108.0,良,PM2.5,12.154,21.0,5.0,59.538,129.0,1.154,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-20,云浮,104.0,1.2,76.0,13.0,102.0,78.0,132.0,轻度污染,PM2.5,15.038,21.0,10.0,66.962,157.0,1.038,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-21,云浮,82.0,1.0,62.0,10.0,30.0,60.0,65.0,良,PM2.5,16.231,18.0,15.0,90.923,196.0,0.885,16.0,0,1,,,112.0509460000,22.9379760000
2021-01-22,云浮,50.0,0.8,40.0,9.0,60.0,30.0,46.0,优,,18.308,24.0,15.0,81.923,231.0,1.154,1.0,0,1,,,112.0509460000,22.9379760000
2021-01-23,云浮,67.0,1.0,42.0,14.0,82.0,48.0,78.0,良,PM2.5,17.692,25.0,14.0,77.538,162.0,1.0,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-24,云浮,87.0,1.0,41.0,8.0,119.0,64.0,93.0,良,PM2.5,17.385,23.0,12.0,77.308,120.0,1.346,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-25,云浮,58.0,0.8,34.0,6.0,97.0,40.0,66.0,良,PM10,20.115,25.0,18.0,73.231,135.0,1.269,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-26,云浮,63.0,0.8,39.0,10.0,92.0,45.0,75.0,良,PM10,19.769,25.0,17.0,72.077,165.0,1.192,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-27,云浮,80.0,1.0,28.0,7.0,135.0,40.0,54.0,良,O3,19.462,24.0,16.0,62.615,89.0,1.423,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-28,云浮,82.0,1.1,42.0,12.0,62.0,60.0,80.0,良,PM2.5,16.962,19.0,13.0,64.269,165.0,1.692,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-29,云浮,67.0,0.9,28.0,7.0,120.0,26.0,45.0,良,O3,14.308,20.0,9.0,58.654,97.0,1.346,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-30,云浮,77.0,1.0,45.0,6.0,132.0,46.0,85.0,良,O3,15.0,22.0,9.0,68.577,97.0,1.077,0.0,0,1,,,112.0509460000,22.9379760000
2021-01-31,云浮,97.0,0.9,46.0,6.0,156.0,58.0,94.0,良,O3,17.231,25.0,11.0,68.0,127.0,1.077,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-01,云浮,56.0,0.8,36.0,6.0,92.0,32.0,62.0,良,PM10,18.615,26.0,13.0,70.385,134.0,1.077,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-02,云浮,87.0,0.8,40.0,8.0,144.0,38.0,74.0,良,O3,20.038,27.0,14.0,68.808,111.0,1.385,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-03,云浮,64.0,0.7,21.0,5.0,116.0,40.0,65.0,良,O3,19.615,24.0,16.0,67.885,98.0,1.385,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-04,云浮,65.0,0.8,20.0,6.0,118.0,34.0,60.0,良,O3,19.04,27.0,13.0,67.72,137.0,1.2,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-05,云浮,59.0,0.7,22.0,5.0,110.0,32.0,58.0,良,O3,19.192,27.0,13.0,65.846,135.0,1.154,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-06,云浮,56.0,0.8,30.0,18.0,106.0,36.0,61.0,良,PM10,19.654,28.0,13.0,64.808,123.0,1.115,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-07,云浮,71.0,0.8,29.0,9.0,125.0,34.0,51.0,良,O3,20.385,28.0,14.0,58.923,100.0,1.231,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-08,云浮,59.0,0.9,41.0,29.0,88.0,42.0,68.0,良,PM10,19.5,25.0,14.0,65.462,98.0,1.0,0.0,0,1,,,112.0509460000,22.9379760000
2021-02-09,云浮,43.0,1.0,16.0,6.0,48.0,30.0,32.0,优,,16.308,19.0,14.0,88.231,86.0,1.462,32.0,0,1,,,112.0509460000,22.9379760000
2021-02-10,云浮,25.0,1.0,17.0,6.0,32.0,8.0,8.0,优,,14.115,15.0,13.0,88.962,145.0,1.269,57.0,0,1,,,112.0509460000,22.9379760000
2021-02-11,云浮,27.0,0.8,12.0,8.0,54.0,10.0,14.0,优,,15.423,19.0,14.0,77.577,195.0,1.385,0.0,0,1,,,112.0509460000,22.9379760000
